daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,addicted,daily_screen_time_levels,social_media_usage_levels,night_usage_levels,work_study_hours_levels,age_categories,Addiction_Score
0.25,0.17307692307692307,1,0.0,0.29487179487179493,0,0.75,0.3571428571428571,0.5,0.37777777777777777,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.32313806808363577
0.08333333333333333,0.40384615384615385,1,0.16666666666666666,0.3076923076923077,1,0.30000000000000004,0.3571428571428571,0.30000000000000004,0.24444444444444444,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3424917919474686
0.5833333333333333,0.5384615384615384,0,0.3333333333333333,0.4358974358974359,2,0.5750000000000001,0.42857142857142855,0.4,0.4,1,Intermediate,Low,Intermediate,Intermediate,Gen-Y(26-40),0.5064800414722656
0.16666666666666666,0.3269230769230769,1,0.16666666666666666,0.2692307692307693,0,0.17500000000000004,0.6428571428571428,0.6000000000000001,0.24444444444444444,0,Low,Low,Low,Intermediate,Gen-Z(15-25),0.41195783653015394
0.5,0.7307692307692308,4,0.3333333333333333,0.6794871794871795,2,0.375,0.3571428571428571,0.7000000000000001,0.37777777777777777,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.8368757560048385
0.41666666666666663,0.3269230769230769,2,0.16666666666666666,0.3846153846153846,0,0.8250000000000002,0.5,0.2,0.3111111111111111,0,Intermediate,Intermediate,Low,Intermediate,Gen-X(41-55),0.31242439951615686
0.5,0.6538461538461539,1,0.0,0.47435897435897434,1,0.55,0.42857142857142855,0.7000000000000001,0.48888888888888893,1,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.6951788491446345
0.6666666666666666,0.48076923076923084,3,0.16666666666666666,0.5769230769230769,1,0.17500000000000004,0.6428571428571428,0.5,0.37777777777777777,1,Intermediate,Intermediate,Low,Intermediate,Gen-Z(15-25),0.5996198375669605
0.41666666666666663,0.5,1,0.0,0.33333333333333337,1,0.375,0.42857142857142855,0.6000000000000001,0.288888888888889,0,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.5165025056160361
0.16666666666666666,0.3269230769230769,0,0.16666666666666666,0.20512820512820518,1,0.7,0.5,0.2,0.06666666666666668,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.2156557801969933
0.3333333333333333,0.5576923076923077,3,0.0,0.5512820512820513,2,0.275,0.5,0.7000000000000001,0.33333333333333337,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.6977708657335407
0.3333333333333333,0.34615384615384615,2,0.16666666666666666,0.6025641025641025,1,0.525,0.2857142857142857,0.4,0.4,1,Low,Intermediate,Low,Low,Gen-Y(26-40),0.5185761188871609
0.3333333333333333,0.2884615384615385,1,0.0,0.3076923076923077,0,0.45000000000000007,0.3571428571428571,0.0,0.2666666666666667,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.1745291169863488
0.5833333333333333,0.6346153846153847,1,0.3333333333333333,0.41025641025641024,2,0.42500000000000004,0.3571428571428571,0.7000000000000001,0.48888888888888893,1,Intermediate,Low,Intermediate,Intermediate,Gen-Y(26-40),0.6528425781925006
0.16666666666666666,0.7115384615384616,2,0.0,0.6282051282051282,2,0.5750000000000001,0.5,0.30000000000000004,0.48888888888888893,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.6397096941420426
0.25,0.6346153846153847,1,0.0,0.4871794871794872,2,0.525,0.3571428571428571,0.5,0.5111111111111112,1,Low,Low,Intermediate,Intermediate,Gen-Y(26-40),0.6134439260411269
0.16666666666666666,0.5576923076923077,1,0.0,0.6666666666666666,3,0.17500000000000004,0.42857142857142855,0.8,0.5333333333333333,1,Low,Low,Intermediate,Intermediate,Gen-Z(15-25),0.8004147226542251
0.3333333333333333,0.2692307692307693,1,0.16666666666666666,0.42307692307692313,0,0.6000000000000001,0.3571428571428571,0.5,0.22222222222222224,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.43113875928805956
0.16666666666666666,0.7115384615384616,2,0.16666666666666666,0.641025641025641,3,0.4750000000000001,0.6428571428571428,0.30000000000000004,0.6444444444444445,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.6466217383791256
0.6666666666666666,0.5576923076923077,2,0.3333333333333333,0.6538461538461539,1,0.4750000000000001,0.2857142857142857,0.7000000000000001,0.37777777777777777,1,Intermediate,Intermediate,Low,Low,Gen-Y(26-40),0.7530672196302057
0.41666666666666663,0.5,3,0.8333333333333333,0.6282051282051282,2,0.20000000000000007,0.3571428571428571,0.8,0.37777777777777777,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.7563504406428202
0.3333333333333333,0.34615384615384615,2,0.16666666666666666,0.33333333333333337,1,0.8500000000000001,0.2857142857142857,0.2,0.37777777777777777,0,Low,Intermediate,Low,Low,Gen-X(41-55),0.29255227233454295
0.5833333333333333,0.7115384615384616,2,0.0,0.6025641025641025,3,0.20000000000000007,0.3571428571428571,0.5,0.6222222222222222,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.7067565232417488
0.25,0.48076923076923084,2,0.3333333333333333,0.46153846153846156,1,0.17500000000000004,0.2857142857142857,0.6000000000000001,0.11111111111111113,0,Low,Intermediate,Low,Low,Gen-Z(15-25),0.5778468982201488
0.3333333333333333,0.2884615384615385,1,0.0,0.41025641025641024,1,0.6000000000000001,0.5,0.0,0.5555555555555556,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.22982547088301367
0.5,0.46153846153846156,1,0.0,0.4871794871794872,1,0.0,0.14285714285714285,0.4,0.5333333333333333,1,Intermediate,Low,Low,Low,Gen-Z(15-25),0.503024019353724
0.3333333333333333,0.8076923076923077,0,0.0,0.34615384615384615,1,0.20000000000000007,0.3571428571428571,0.8,0.4222222222222223,1,Low,Low,Low,Intermediate,Gen-Z(15-25),0.7287022636944877
0.3333333333333333,0.46153846153846156,3,0.16666666666666666,0.5,3,0.375,0.0,0.6000000000000001,0.5777777777777778,1,Low,Intermediate,Intermediate,Low,Gen-Y(26-40),0.5908069811646796
0.16666666666666666,0.42307692307692313,2,0.16666666666666666,0.4358974358974359,0,0.275,0.3571428571428571,0.5,0.4,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.5002592016588907
0.25,0.2692307692307693,2,0.16666666666666666,0.34615384615384615,1,0.42500000000000004,0.42857142857142855,0.30000000000000004,0.19999999999999998,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.3087955762916883
0.08333333333333333,0.3269230769230769,2,0.0,0.3205128205128205,2,0.55,0.42857142857142855,0.6000000000000001,0.5111111111111112,0,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.4396060134784864
0.25,0.42307692307692313,2,0.0,0.21794871794871795,2,0.125,0.5,0.0,0.4666666666666667,0,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.18057715569379648
0.25,0.4423076923076923,1,0.0,0.21794871794871795,1,0.3500000000000001,0.5,0.4,0.4,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3500950406082599
0.0,0.5961538461538461,2,0.3333333333333333,0.29487179487179493,0,0.375,0.5,0.30000000000000004,0.13333333333333333,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.4133402453775705
0.41666666666666663,0.17307692307692307,3,0.16666666666666666,0.39743589743589747,0,0.45000000000000007,0.5,0.0,0.24444444444444444,0,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.17625712804561952
0.3333333333333333,0.6346153846153847,1,0.3333333333333333,0.5769230769230769,1,0.25,0.42857142857142855,0.8,0.2666666666666667,1,Low,Low,Low,Intermediate,Gen-Z(15-25),0.7831346120615174
0.5,0.46153846153846156,1,0.5,0.5769230769230769,4,0.4750000000000001,0.5,0.30000000000000004,0.4222222222222223,1,Intermediate,Low,Intermediate,Intermediate,Gen-Y(26-40),0.5109728702263696
0.08333333333333333,0.46153846153846156,2,0.16666666666666666,0.35897435897435903,1,0.675,0.5,0.1,0.37777777777777777,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.31259720062208407
0.3333333333333333,0.7884615384615385,2,0.16666666666666666,0.6025641025641025,2,0.6000000000000001,0.3571428571428571,0.8,0.3555555555555556,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.8591670986694316
0.25,0.7692307692307693,3,0.0,0.6538461538461539,1,0.125,0.2857142857142857,0.7000000000000001,0.5333333333333333,1,Low,Intermediate,Low,Low,Gen-Z(15-25),0.8386037670641092
0.0,0.1923076923076923,2,0.16666666666666666,0.41025641025641024,0,0.375,0.3571428571428571,0.4,0.288888888888889,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.3526870571971661
0.41666666666666663,0.6346153846153847,2,0.3333333333333333,0.5256410256410257,0,0.625,0.3571428571428571,0.7000000000000001,0.5333333333333333,1,Intermediate,Intermediate,Low,Intermediate,Gen-X(41-55),0.7150509763262487
0.3333333333333333,0.48076923076923084,2,0.16666666666666666,0.3205128205128205,0,0.20000000000000007,0.42857142857142855,0.5,0.22222222222222224,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.46137895282529817
0.8333333333333333,0.5192307692307693,3,0.16666666666666666,0.8333333333333333,2,0.30000000000000004,0.42857142857142855,0.30000000000000004,0.37777777777777777,1,High,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.6725419042681874
0.5,0.40384615384615385,0,0.3333333333333333,0.6282051282051282,1,0.525,0.6428571428571428,0.8,0.3111111111111111,1,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.7174701918092277
0.3333333333333333,0.3653846153846154,3,0.16666666666666666,0.2564102564102564,0,0.125,0.5714285714285714,0.1,0.37777777777777777,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.21842059789182652
0.3333333333333333,0.34615384615384615,5,0.0,0.20512820512820518,1,0.675,0.2857142857142857,0.2,0.13333333333333333,0,Low,High,Low,Low,Gen-X(41-55),0.22343182996371178
0.25,0.2884615384615385,2,0.0,0.16666666666666669,0,0.7,0.42857142857142855,0.4,0.2666666666666667,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.26023846552617935
0.41666666666666663,0.5192307692307693,4,0.3333333333333333,0.46153846153846156,1,0.2250000000000001,0.2857142857142857,0.7000000000000001,0.48888888888888893,1,Intermediate,Intermediate,Low,Low,Gen-Z(15-25),0.6338344565405221
0.16666666666666666,0.3076923076923077,0,0.3333333333333333,0.15384615384615385,1,0.7,0.5,0.2,0.4222222222222223,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.18023155348194228
0.25,0.3269230769230769,2,0.0,0.3076923076923077,1,0.375,0.42857142857142855,0.0,0.19999999999999998,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.19008121651978574
0.3333333333333333,0.23076923076923078,2,0.16666666666666666,0.2692307692307693,1,0.375,0.3571428571428571,0.30000000000000004,0.4222222222222223,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.25177121133575264
0.3333333333333333,0.5192307692307693,3,0.3333333333333333,0.5512820512820513,2,0.17500000000000004,0.3571428571428571,0.5,0.3555555555555556,1,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.6013478486262313
0.16666666666666666,0.3076923076923077,3,0.3333333333333333,0.46153846153846156,1,0.8500000000000001,0.5,0.4,0.5777777777777778,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.4269915327458096
0.41666666666666663,0.7307692307692308,2,0.16666666666666666,0.6666666666666666,1,0.7250000000000001,0.21428571428571427,0.9,0.5111111111111112,1,Intermediate,Intermediate,Low,Low,Gen-X(41-55),0.910834629341628
0.3333333333333333,0.5961538461538461,1,0.5,0.5512820512820513,1,0.15000000000000002,0.5714285714285714,0.6000000000000001,0.4222222222222223,1,Low,Low,Low,Intermediate,Gen-Z(15-25),0.6728875064800416
0.3333333333333333,0.23076923076923078,1,0.0,0.34615384615384615,0,0.45000000000000007,0.2857142857142857,0.4,0.13333333333333333,0,Low,Low,Low,Low,Gen-Y(26-40),0.33367893554518757
0.3333333333333333,0.46153846153846156,3,0.3333333333333333,0.6538461538461539,2,0.32500000000000007,0.5,0.8,0.288888888888889,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.7546224295835494
0.3333333333333333,0.5192307692307693,0,0.3333333333333333,0.7307692307692308,1,0.4,0.2857142857142857,0.30000000000000004,0.37777777777777777,1,Low,Low,Low,Low,Gen-Y(26-40),0.6172455503715225
0.16666666666666666,0.40384615384615385,1,0.5,0.6923076923076923,0,0.3500000000000001,0.3571428571428571,0.7000000000000001,0.3555555555555556,1,Low,Low,Low,Intermediate,Gen-Y(26-40),0.7115949542077071
0.3333333333333333,0.34615384615384615,0,0.0,0.29487179487179493,0,0.675,0.3571428571428571,0.30000000000000004,0.4222222222222223,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.31225159841022987
0.16666666666666666,0.4423076923076923,1,0.16666666666666666,0.4358974358974359,0,0.5,0.5714285714285714,0.7000000000000001,0.6222222222222222,1,Low,Low,Low,Intermediate,Gen-Y(26-40),0.5889061689994817
0.25,0.3653846153846154,3,0.3333333333333333,0.5512820512820513,0,0.6000000000000001,0.5,0.30000000000000004,0.37777777777777777,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.4582685329186108
0.41666666666666663,0.6153846153846154,2,0.16666666666666666,0.5512820512820513,3,0.45000000000000007,0.7857142857142857,0.6000000000000001,0.48888888888888893,1,Intermediate,Intermediate,Intermediate,High,Gen-Y(26-40),0.6806635562467601
0.25,0.34615384615384615,2,0.3333333333333333,0.39743589743589747,1,0.2250000000000001,0.42857142857142855,0.0,0.37777777777777777,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.24624157594608606
0.16666666666666666,0.15384615384615385,0,0.0,0.33333333333333337,0,0.42500000000000004,0.6428571428571428,0.30000000000000004,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.2552272334542942
0.75,0.5384615384615384,2,0.0,0.5769230769230769,2,0.675,0.42857142857142855,0.5,0.22222222222222224,1,High,Intermediate,Intermediate,Intermediate,Gen-X(41-55),0.6229479868671159
0.3333333333333333,0.5384615384615384,2,0.5,0.6538461538461539,3,0.25,0.42857142857142855,0.30000000000000004,0.5777777777777778,1,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.5835493347157422
0.25,0.13461538461538464,3,0.16666666666666666,0.42307692307692313,0,0.675,0.5,0.0,0.37777777777777777,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.1745291169863488
0.08333333333333333,0.3846153846153847,0,0.3333333333333333,0.47435897435897434,0,0.15000000000000002,0.3571428571428571,0.6000000000000001,0.48888888888888893,0,Low,Low,Low,Intermediate,Gen-Z(15-25),0.5458786936236394
0.16666666666666666,0.3846153846153847,0,0.16666666666666666,0.41025641025641024,1,1.0,0.42857142857142855,0.0,0.4,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.2687057197166062
0.5,0.4423076923076923,0,0.16666666666666666,0.5128205128205128,1,0.925,0.5,0.30000000000000004,0.33333333333333337,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.4686365992742355
0.41666666666666663,0.576923076923077,1,0.16666666666666666,0.5384615384615384,1,0.275,0.2857142857142857,0.4,0.4222222222222223,1,Intermediate,Low,Low,Low,Gen-Y(26-40),0.5773284949023675
0.16666666666666666,0.48076923076923084,1,0.16666666666666666,0.3846153846153846,0,0.42500000000000004,0.42857142857142855,0.5,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.49593917401071386
0.5,0.40384615384615385,1,0.0,0.33333333333333337,0,0.375,0.5714285714285714,0.30000000000000004,0.33333333333333337,0,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.35631588042163476
0.25,0.576923076923077,0,0.3333333333333333,0.6025641025641025,0,0.10000000000000003,0.42857142857142855,0.2,0.37777777777777777,1,Low,Low,Low,Intermediate,Gen-Z(15-25),0.5310177985139106
0.16666666666666666,0.42307692307692313,1,0.0,0.2692307692307693,0,0.375,0.2857142857142857,0.0,0.5111111111111112,0,Low,Low,Low,Low,Gen-Y(26-40),0.20822533264212897
0.41666666666666663,0.5384615384615384,2,0.5,0.6794871794871795,1,0.6500000000000001,0.21428571428571427,0.5,0.4222222222222223,1,Intermediate,Intermediate,Low,Low,Gen-X(41-55),0.678244340763781
0.3333333333333333,0.42307692307692313,3,0.3333333333333333,0.5769230769230769,1,0.375,0.5714285714285714,0.5,0.6222222222222222,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.5762916882668049
0.3333333333333333,0.23076923076923078,1,0.16666666666666666,0.46153846153846156,0,0.7250000000000001,0.2857142857142857,0.1,0.19999999999999998,0,Low,Low,Low,Low,Gen-X(41-55),0.2745809573181268
0.41666666666666663,0.4423076923076923,0,0.3333333333333333,0.5512820512820513,1,0.55,0.5,0.7000000000000001,0.33333333333333337,1,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.6511145671332298
0.08333333333333333,0.2884615384615385,1,0.0,0.35897435897435903,0,0.8500000000000001,0.42857142857142855,0.0,0.15555555555555553,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.20217729393468123
0.3333333333333333,0.6538461538461539,3,0.0,0.7179487179487178,1,0.2250000000000001,0.5,0.7000000000000001,0.3111111111111111,1,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.8265076896492138
0.5833333333333333,0.6730769230769231,1,0.3333333333333333,0.6794871794871795,1,0.20000000000000007,0.42857142857142855,0.8,0.3111111111111111,1,Intermediate,Low,Low,Intermediate,Gen-Z(15-25),0.8539830654916193
0.5,0.23076923076923078,0,0.3333333333333333,0.42307692307692313,2,0.8,0.42857142857142855,0.4,0.44444444444444453,0,Intermediate,Low,Intermediate,Intermediate,Gen-X(41-55),0.3751512009676863
0.3333333333333333,0.5961538461538461,1,0.3333333333333333,0.6025641025641025,1,0.55,0.42857142857142855,0.9,0.44444444444444453,1,Low,Low,Low,Intermediate,Gen-Y(26-40),0.8218420597891828
0.16666666666666666,0.40384615384615385,2,0.16666666666666666,0.3205128205128205,0,0.8,0.3571428571428571,0.4,0.19999999999999998,0,Low,Intermediate,Low,Intermediate,Gen-X(41-55),0.38983929497148784
0.25,0.3846153846153847,1,0.16666666666666666,0.2692307692307693,1,0.875,0.07142857142857142,0.4,0.17777777777777778,0,Low,Low,Low,Low,Gen-X(41-55),0.35441506825643687
0.25,0.3076923076923077,0,0.16666666666666666,0.2435897435897436,0,0.15000000000000002,0.7142857142857142,0.30000000000000004,0.33333333333333337,0,Low,Low,Low,High,Gen-Z(15-25),0.2690513219284604
0.41666666666666663,0.3076923076923077,1,0.0,0.39743589743589747,0,0.8500000000000001,0.5,0.0,0.17777777777777778,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.23068947641264906
0.3333333333333333,0.1923076923076923,1,0.3333333333333333,0.29487179487179493,0,0.6500000000000001,0.3571428571428571,0.1,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.16917228270260934
0.3333333333333333,0.3076923076923077,0,0.3333333333333333,0.2692307692307693,2,0.4,0.42857142857142855,0.30000000000000004,0.6888888888888889,0,Low,Low,Intermediate,Intermediate,Gen-Y(26-40),0.28287541040262665
0.41666666666666663,0.34615384615384615,0,0.5,0.3717948717948718,2,0.5750000000000001,0.21428571428571427,0.4,0.48888888888888893,1,Intermediate,Low,Intermediate,Low,Gen-Y(26-40),0.3941593226196648
0.5833333333333333,0.75,3,0.16666666666666666,0.5641025641025641,1,0.625,0.5,0.5,0.5333333333333333,1,Intermediate,Intermediate,Low,Intermediate,Gen-X(41-55),0.7015724900639364
0.41666666666666663,0.40384615384615385,2,0.0,0.2692307692307693,1,0.32500000000000007,0.5714285714285714,0.2,0.2666666666666667,0,Intermediate,Intermediate,Low,Intermediate,Gen-Y(26-40),0.28132020044928296
0.3333333333333333,0.3653846153846154,0,0.3333333333333333,0.35897435897435903,3,0.7,0.42857142857142855,0.9,0.44444444444444453,1,Low,Low,Intermediate,Intermediate,Gen-X(41-55),0.5972006220839814
0.41666666666666663,0.5384615384615384,0,0.16666666666666666,0.5256410256410257,0,0.5,0.2857142857142857,0.8,0.5555555555555556,1,Intermediate,Low,Low,Low,Gen-Y(26-40),0.7166061862795923
0.25,0.3076923076923077,3,0.3333333333333333,0.41025641025641024,1,0.375,0.3571428571428571,0.30000000000000004,0.37777777777777777,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.35890789701054093
0.16666666666666666,0.3653846153846154,3,0.0,0.2692307692307693,0,0.5,0.42857142857142855,0.0,0.19999999999999998,0,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.18489718334197344
0.08333333333333333,0.4423076923076923,3,0.0,0.7307692307692308,2,0.050000000000000044,0.5,0.30000000000000004,0.6000000000000001,1,Low,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.5861413513046484
0.41666666666666663,0.48076923076923084,0,0.0,0.2564102564102564,0,0.32500000000000007,0.5,0.2,0.5333333333333333,0,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.30551235527907383
0.25,0.6538461538461539,4,0.3333333333333333,0.4358974358974359,3,0.6000000000000001,0.5,0.6000000000000001,0.44444444444444453,1,Low,Intermediate,Intermediate,Intermediate,Gen-Y(26-40),0.634007257646449
0.0,0.25,1,0.0,0.3076923076923077,1,0.45000000000000007,0.3571428571428571,0.30000000000000004,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.28028339381372047
0.3333333333333333,0.3269230769230769,2,0.16666666666666666,0.3717948717948718,1,0.675,0.2857142857142857,0.8,0.5333333333333333,1,Low,Intermediate,Low,Low,Gen-X(41-55),0.5481251080006913
0.41666666666666663,0.3076923076923077,2,0.16666666666666666,0.21794871794871795,0,0.275,0.21428571428571427,0.5,0.4,0,Intermediate,Intermediate,Low,Low,Gen-Y(26-40),0.33609815102816665
0.25,0.2692307692307693,1,0.16666666666666666,0.34615384615384615,0,0.42500000000000004,0.42857142857142855,0.2,0.08888888888888888,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.2683601175047521
0.41666666666666663,0.46153846153846156,2,0.0,0.5512820512820513,0,0.42500000000000004,0.2857142857142857,0.30000000000000004,0.4,1,Intermediate,Intermediate,Low,Low,Gen-Y(26-40),0.49714878175220334
0.41666666666666663,0.23076923076923078,1,0.0,0.3205128205128205,1,0.675,0.5,0.0,0.4,0,Intermediate,Low,Low,Intermediate,Gen-X(41-55),0.1581130119232763
0.25,0.46153846153846156,1,0.3333333333333333,0.4487179487179487,0,0.45000000000000007,0.42857142857142855,0.2,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.401416969068602
0.3333333333333333,0.46153846153846156,2,0.16666666666666666,0.5128205128205128,0,0.5750000000000001,0.2857142857142857,0.8,0.3555555555555556,1,Low,Intermediate,Low,Low,Gen-Y(26-40),0.6785899429756351
0.25,0.40384615384615385,0,0.0,0.28205128205128205,2,0.5,0.14285714285714285,0.2,0.3111111111111111,0,Low,Low,Intermediate,Low,Gen-Y(26-40),0.288232244686366
0.25,0.6153846153846154,5,0.16666666666666666,0.5128205128205128,1,0.07500000000000001,0.3571428571428571,0.7000000000000001,0.37777777777777777,1,Low,High,Low,Intermediate,Gen-Z(15-25),0.7003628823224469
0.3333333333333333,0.5,2,0.0,0.5384615384615384,1,0.17500000000000004,0.2857142857142857,0.30000000000000004,0.5777777777777778,1,Low,Intermediate,Low,Low,Gen-Z(15-25),0.5057888370485573
0.3333333333333333,0.34615384615384615,1,0.0,0.39743589743589747,2,0.9500000000000002,0.5,0.0,0.44444444444444453,0,Low,Low,Intermediate,Intermediate,Gen-X(41-55),0.24624157594608606
0.25,0.4423076923076923,0,0.0,0.29487179487179493,1,0.9500000000000002,0.5,0.0,0.37777777777777777,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.22982547088301367
0.3333333333333333,0.42307692307692313,3,0.16666666666666666,0.6025641025641025,1,0.4,0.3571428571428571,0.7000000000000001,0.7333333333333334,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.6709866943148437
0.08333333333333333,0.21153846153846156,1,0.16666666666666666,0.4487179487179487,0,0.625,0.5,0.0,0.3111111111111111,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.21945740452738902
0.41666666666666663,0.48076923076923084,2,0.3333333333333333,0.5512820512820513,3,0.15000000000000002,0.42857142857142855,0.6000000000000001,0.44444444444444453,1,Intermediate,Intermediate,Intermediate,Intermediate,Gen-Z(15-25),0.6262312078797306
0.08333333333333333,0.3846153846153847,4,0.0,0.39743589743589747,0,0.375,0.21428571428571427,0.7000000000000001,0.2666666666666667,1,Low,Intermediate,Low,Low,Gen-Y(26-40),0.5448418869880768
0.0,0.23076923076923078,2,0.16666666666666666,0.28205128205128205,0,0.17500000000000004,0.3571428571428571,0.6000000000000001,0.37777777777777777,0,Low,Intermediate,Low,Intermediate,Gen-Z(15-25),0.37998963193364443
0.3333333333333333,0.25,0,0.0,0.46153846153846156,0,0.6000000000000001,0.5,0.2,0.022222222222222227,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3227924658717817
0.16666666666666666,0.2692307692307693,2,0.0,0.21794871794871795,0,0.525,0.7142857142857142,0.0,0.22222222222222224,0,Low,Intermediate,Low,High,Gen-Y(26-40),0.11836875756004842
0.5,0.5192307692307693,1,0.16666666666666666,0.4358974358974359,1,0.6000000000000001,0.5,0.4,0.2666666666666667,0,Intermediate,Low,Low,Intermediate,Gen-Y(26-40),0.498703991705547
0.0,0.42307692307692313,1,0.0,0.4487179487179487,0,0.625,0.42857142857142855,0.6000000000000001,0.37777777777777777,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.5476067046829102
0.5,0.4423076923076923,3,0.16666666666666666,0.4871794871794872,0,0.125,0.5,0.7000000000000001,0.24444444444444444,1,Intermediate,Intermediate,Low,Intermediate,Gen-Z(15-25),0.6165543459478143
0.16666666666666666,0.2692307692307693,1,0.16666666666666666,0.1923076923076923,1,0.525,0.42857142857142855,0.5,0.33333333333333337,0,Low,Low,Low,Intermediate,Gen-Y(26-40),0.3067219630205633
0.3333333333333333,0.3269230769230769,0,0.16666666666666666,0.3076923076923077,0,0.75,0.5,0.30000000000000004,0.4666666666666667,0,Low,Low,Low,Intermediate,Gen-X(41-55),0.3113875928805945
0.41666666666666663,0.3269230769230769,1,0.16666666666666666,0.6923076923076923,2,0.5750000000000001,0.3571428571428571,0.4,0.4,1,Intermediate,Low,Intermediate,Intermediate,Gen-Y(26-40),0.5591843787800242
0.5833333333333333,0.5192307692307693,0,0.3333333333333333,0.7179487179487178,2,0.07500000000000001,0.5,0.6000000000000001,0.5777777777777778,1,Intermediate,Low,Intermediate,Intermediate,Gen-Z(15-25),0.731639882495248
0.25,0.3269230769230769,3,0.3333333333333333,0.5384615384615384,1,0.6500000000000001,0.2857142857142857,0.6000000000000001,0.288888888888889,1,Low,Intermediate,Low,Low,Gen-X(41-55),0.5571107655088994
0.25,0.17307692307692307,2,0.0,0.1923076923076923,0,0.20000000000000007,0.2857142857142857,0.2,0.15555555555555553,0,Low,Intermediate,Low,Low,Gen-Z(15-25),0.1465353378261621
0.3333333333333333,0.40384615384615385,4,0.0,0.6282051282051282,1,0.10000000000000003,0.21428571428571427,0.30000000000000004,0.3555555555555556,1,Low,Intermediate,Low,Low,Gen-Z(15-25),0.5152928978745465
0.25,0.5576923076923077,2,0.0,0.5641025641025641,1,0.4,0.5,0.30000000000000004,0.3111111111111111,1,Low,Intermediate,Low,Intermediate,Gen-Y(26-40),0.5429410748228789
