age,gender,daily_phone_hours,check_screen_time,phone_usage_satisfaction,used_screen_time_app,check_phone_morning,scroll_before_bed,phone_affects_grades,mindless_scrolling,short_video_time,focus_before_phone_urge,reread_due_to_distraction,gpa,has_job,App_Social,App_Texting,App_Videos,App_StudyOrWork,App_Gaming,App_Shopping
0.0199,1,3,0,2,0,5,1,5,5,2,4,2,3.0,0.0,1,1,0,0,0,1
0.0902,1,2,0,3,1,2,1,3,5,3,4,1,3.0,0.0,1,1,1,0,0,0
0.0429,1,1,1,4,1,4,1,5,4,2,4,2,4.0,0.0,0,0,0,0,0,0
0.1692,0,2,1,2,0,4,1,2,2,1,1,3,4.0,0.0,1,1,0,0,0,0
0.0,1,1,0,5,0,3,1,4,4,3,1,2,4.0,0.0,1,0,1,0,0,0
0.0827,1,2,0,2,1,4,1,4,4,1,2,3,4.0,0.0,1,1,1,1,0,0
0.0234,0,2,1,1,0,4,1,3,4,3,3,3,2.0,0.0,1,0,0,0,0,0
0.0791,0,2,1,2,0,4,0,5,4,1,4,1,3.0,0.0,1,0,0,1,0,0
0.0675,1,2,0,2,1,3,1,5,3,3,2,1,4.0,0.0,1,1,0,0,0,1
0.0,1,2,0,3,1,5,0,3,5,3,0,2,3.0,0.0,1,0,0,0,0,0
0.104,1,3,1,3,0,4,1,4,3,0,2,3,3.0,0.0,1,0,1,0,1,0
0.0033,1,2,0,2,0,5,1,1,4,1,4,3,4.0,0.0,1,1,1,0,1,0
0.0773,1,1,0,2,0,2,1,5,5,3,2,3,4.0,0.0,1,1,0,0,0,1
0.0107,1,3,1,4,0,4,1,4,4,0,1,2,4.0,0.0,1,0,1,0,0,0
0.0577,1,3,1,1,1,3,1,5,3,3,3,3,3.0,1.0,1,0,1,0,0,0
0.0,0,3,1,2,0,5,1,5,4,2,4,3,1.0,0.0,1,1,0,0,0,0
0.0845,0,3,1,3,0,4,1,5,1,2,4,3,3.0,0.0,1,0,1,0,0,0
0.0981,0,2,1,1,0,4,1,3,3,2,0,2,2.0,0.0,1,0,1,0,0,0
0.0061,0,2,0,3,1,4,1,5,4,2,0,2,3.0,0.0,1,0,1,0,1,0
0.1571,1,2,0,4,0,5,1,4,4,2,2,3,4.0,0.0,1,0,0,1,0,0
0.0412,0,3,1,3,0,3,1,5,4,2,1,2,3.0,0.0,1,1,0,0,0,0
0.1061,0,2,1,1,0,5,1,5,4,0,1,2,2.0,0.0,1,0,1,0,1,0
0.1187,1,2,1,2,0,5,1,5,5,2,3,3,3.0,0.0,1,0,0,1,0,0
0.0631,0,3,1,1,0,3,1,4,4,3,3,2,2.0,0.0,1,1,0,1,0,0
0.0299,1,1,0,3,1,5,1,4,5,2,2,2,2.0,0.0,1,0,1,1,0,0
0.1396,0,3,0,3,0,5,1,1,5,1,3,3,4.0,0.0,1,1,0,0,0,1
0.0,1,1,0,3,0,5,1,3,5,2,2,3,3.0,0.0,1,1,1,0,0,0
0.0,1,2,0,2,1,3,1,5,5,0,2,2,2.0,1.0,1,0,0,0,0,0
0.0365,1,3,0,3,0,4,1,4,2,3,2,3,1.0,1.0,0,1,0,0,0,0
0.0168,1,2,1,2,0,5,1,4,4,0,1,3,3.0,1.0,1,0,1,0,0,0
0.0,0,2,0,1,1,3,1,5,3,2,2,2,2.0,0.0,1,0,1,0,0,0
0.2392,0,3,0,1,0,3,1,4,4,0,3,3,3.0,0.0,1,0,0,0,0,0
0.1628,1,2,0,1,0,2,1,3,3,0,3,1,4.0,0.0,1,1,1,0,1,0
0.1718,1,2,0,2,0,5,0,5,5,3,2,2,3.0,0.0,1,1,0,0,0,0
0.0,0,2,1,1,1,4,0,3,4,3,2,2,4.0,0.0,1,0,1,0,1,1
0.0,1,2,1,4,1,4,1,1,4,3,4,3,3.0,0.0,1,1,0,0,1,0
0.0275,1,2,1,1,0,4,1,5,4,3,1,3,4.0,0.0,1,0,0,1,0,0
0.0,1,3,0,2,1,4,1,2,5,1,2,3,3.0,1.0,1,1,1,0,0,0
0.0658,1,3,1,5,1,4,1,3,3,1,1,3,3.0,1.0,1,1,0,0,0,0
0.0,0,2,1,1,0,3,1,3,2,3,1,2,2.0,0.0,1,1,1,0,0,1
0.0789,0,2,0,2,0,4,1,5,2,3,2,2,3.0,0.0,1,0,1,1,1,0
0.1003,1,2,0,2,0,2,1,3,3,1,1,2,2.0,0.0,1,1,0,1,0,0
0.0487,1,2,0,2,0,2,1,2,5,3,1,3,4.0,1.0,1,1,1,0,1,1
0.0351,0,2,0,2,1,4,1,5,5,2,1,2,2.0,1.0,0,0,0,0,0,0
0.0049,1,3,1,3,0,4,0,3,4,2,4,3,3.0,0.0,1,0,0,0,0,0
0.0211,1,3,1,3,1,4,1,5,4,1,2,3,4.0,0.0,1,0,0,1,0,0
0.0066,1,2,0,3,1,4,1,5,4,1,4,3,3.0,0.0,1,0,1,0,0,0
0.0044,1,3,1,4,0,5,1,5,3,2,1,1,4.0,0.0,1,0,1,1,0,0
0.0,1,1,1,3,1,5,1,3,3,0,2,2,3.0,0.0,1,0,0,1,0,0
0.1147,1,3,0,2,0,4,1,5,4,2,2,2,0.0,0.0,1,0,0,0,0,0
0.2038,1,3,1,1,0,5,1,5,5,1,3,1,1.0,0.0,1,1,1,0,0,0
0.0,1,2,1,1,0,5,1,2,2,3,2,3,0.0,0.0,1,1,0,1,0,0
0.1054,1,2,1,4,0,4,1,4,5,2,2,2,4.0,0.0,1,1,0,0,1,1
0.0,0,1,0,3,1,5,1,2,2,0,2,3,4.0,0.0,1,0,1,0,1,0
0.0,1,1,1,3,1,5,0,4,5,3,4,3,4.0,0.0,1,0,0,0,0,0
0.0,1,3,1,2,1,5,1,4,4,2,1,3,3.0,1.0,1,0,0,1,0,0
0.2183,0,2,0,5,0,3,1,5,5,2,1,3,4.0,0.0,0,0,1,0,0,0
0.0002,0,1,1,2,0,4,1,4,4,2,3,3,4.0,0.0,1,1,1,1,0,0
0.1192,1,2,1,1,0,4,0,5,5,0,4,0,3.0,0.0,1,0,1,1,0,0
0.0,1,2,0,3,0,4,1,2,4,2,4,3,2.0,1.0,1,0,0,0,1,0
0.0299,1,2,1,2,1,4,1,5,2,0,2,2,3.0,0.0,1,1,1,0,0,0
0.0,1,3,1,3,0,4,1,3,2,2,4,2,0.0,0.0,0,0,0,1,0,0
0.0255,1,1,1,3,0,4,1,2,5,2,2,3,1.0,0.0,1,0,0,1,0,0
0.0036,0,2,0,3,1,5,1,3,5,3,4,1,4.0,0.0,1,0,1,0,0,0
0.0942,0,1,1,3,1,5,1,3,1,3,2,3,2.0,0.0,1,1,0,1,0,0
0.123,1,2,1,1,0,5,1,5,5,3,2,2,3.0,0.0,1,1,1,1,0,0
0.0,1,2,0,4,0,4,1,3,4,2,3,2,1.0,0.0,1,1,1,0,0,0
0.0,1,1,1,3,1,4,1,5,4,2,2,3,3.0,1.0,1,1,0,1,0,0
0.0057,1,3,0,3,0,4,1,3,4,2,3,2,3.0,0.0,1,1,1,1,0,0
0.0331,1,2,0,1,1,4,1,5,2,3,3,3,4.0,0.0,1,1,0,1,0,0
0.1043,1,3,1,2,1,4,1,5,1,3,2,3,1.0,0.0,1,1,0,0,0,0
0.0,1,3,1,1,0,4,1,3,4,3,2,2,3.0,0.0,1,0,1,1,0,0
0.0589,1,3,0,1,1,5,1,2,2,3,1,3,3.0,0.0,1,1,1,0,0,0
0.0433,1,2,0,4,1,3,1,3,4,3,1,3,4.0,1.0,1,1,1,0,0,0
0.0423,1,1,1,2,0,4,1,3,3,3,2,3,2.0,1.0,1,1,1,0,0,0
0.112,0,1,0,2,1,5,1,5,5,2,3,2,3.0,0.0,1,0,0,0,0,0
0.4012,0,3,0,2,1,4,1,5,4,2,2,1,4.0,0.0,1,0,1,1,1,0
0.1844,1,2,0,5,1,4,1,5,3,2,2,2,4.0,0.0,1,1,1,0,0,0
0.0724,1,3,1,2,0,5,1,3,5,3,4,3,3.0,0.0,1,0,0,1,0,0
0.0,1,2,1,3,1,4,1,4,3,2,1,2,4.0,1.0,1,1,1,1,0,0
0.0741,1,3,1,1,0,4,1,2,4,3,2,2,1.0,1.0,1,1,1,0,0,0
0.0,0,3,1,3,0,5,1,4,4,2,2,1,2.0,0.0,1,1,0,1,0,0
0.0115,0,3,0,3,0,5,1,5,4,2,1,3,4.0,0.0,1,1,0,1,1,0
0.0932,1,3,0,2,0,5,0,4,5,2,2,3,4.0,1.0,1,1,0,0,0,0
0.0,1,2,1,3,0,2,0,4,5,0,2,3,4.0,0.0,1,0,0,1,0,0
0.0469,1,3,1,3,1,4,1,2,5,1,2,3,3.0,0.0,1,1,0,0,0,0
0.1562,1,3,1,3,0,4,1,5,4,2,2,3,3.0,0.0,1,1,0,0,0,0
0.0852,1,2,1,3,1,3,1,2,4,2,1,3,3.0,0.0,1,0,0,0,0,0
0.0525,1,2,1,3,0,4,1,1,4,2,4,3,1.0,0.0,1,0,0,1,0,0
0.0504,1,2,0,3,0,2,1,5,5,3,2,3,1.0,0.0,1,1,1,0,0,0
0.0127,1,2,0,3,1,4,1,3,3,3,2,2,3.0,1.0,1,1,1,0,0,0
0.2275,1,3,0,3,0,5,1,3,4,2,3,3,2.0,0.0,1,1,0,1,0,0
0.0,0,2,1,2,0,4,1,3,5,2,1,3,3.0,0.0,1,1,1,0,0,0
0.2371,1,3,1,4,0,4,1,4,3,2,2,1,4.0,0.0,1,1,0,1,0,0
0.0,1,2,1,3,1,4,1,4,4,2,1,2,4.0,0.0,1,0,1,1,0,0
0.063,0,3,1,3,0,4,1,2,5,1,2,3,3.0,0.0,0,1,0,1,0,0
0.0992,1,3,1,5,0,5,0,5,4,3,0,2,4.0,0.0,0,0,0,0,0,0
0.0311,1,1,1,3,0,5,1,3,4,3,2,1,3.0,0.0,1,1,0,1,0,0
0.1434,0,2,1,3,0,5,1,5,3,0,3,3,3.0,0.0,1,0,1,0,0,0
0.0655,1,2,0,3,0,5,0,2,4,2,2,1,4.0,1.0,1,1,1,0,0,0
0.123,1,2,0,3,0,1,1,5,5,2,2,2,2.0,0.0,1,0,1,0,0,0
0.1315,1,2,1,5,1,4,1,5,3,3,4,2,4.0,0.0,1,1,1,0,0,0
0.0875,1,3,0,2,0,4,1,3,5,0,2,3,4.0,0.0,1,0,0,0,0,0
0.1038,0,1,0,1,0,4,1,2,4,3,4,3,4.0,1.0,1,1,0,0,0,0
0.0942,1,2,0,1,1,5,1,2,5,3,2,1,4.0,1.0,1,0,1,0,0,0
0.0232,1,2,0,3,1,5,1,3,3,3,3,3,3.0,0.0,1,1,1,0,0,0
0.1293,0,2,0,2,1,2,1,4,3,3,2,1,4.0,0.0,1,1,1,0,0,0
0.2837,0,3,0,3,1,4,1,4,4,3,1,2,4.0,1.0,1,0,0,0,0,1
0.0579,1,2,1,2,0,4,1,3,4,1,4,2,4.0,1.0,0,0,1,1,0,0
0.0,1,2,1,3,1,5,0,5,3,2,3,3,4.0,1.0,1,0,1,1,0,0
0.0663,0,3,1,2,0,5,1,2,3,2,2,2,4.0,0.0,1,0,0,0,0,0
0.073,0,2,1,3,0,4,1,5,3,2,3,3,4.0,1.0,0,0,1,0,1,0
0.1764,0,2,1,3,0,4,1,5,4,3,2,3,4.0,0.0,1,1,1,1,0,0
0.1466,0,4,0,4,0,5,0,2,3,3,2,3,4.0,0.0,1,1,0,0,0,0
0.0573,1,2,1,3,1,4,1,5,4,2,3,1,1.0,0.0,1,1,0,1,0,0
0.0026,1,1,1,3,0,4,1,5,2,1,2,2,4.0,0.0,1,1,0,0,0,0
0.1167,1,2,0,2,0,3,1,4,5,2,1,2,3.0,1.0,1,0,0,0,0,0
0.1028,1,1,0,3,0,3,1,5,4,2,1,1,3.0,0.0,1,1,1,1,0,0
0.0129,0,3,0,3,0,4,1,3,5,3,1,2,4.0,0.0,1,0,1,0,0,0
0.0108,1,2,1,3,0,4,1,2,5,2,1,1,4.0,0.0,1,0,1,0,0,0
0.0381,1,2,1,1,1,4,1,4,5,3,3,3,2.0,0.0,1,0,1,1,0,0
0.0748,0,3,0,3,1,5,1,5,3,2,2,3,3.0,0.0,1,1,0,0,0,0
0.0504,1,3,0,3,1,4,1,5,1,3,3,1,3.0,0.0,1,1,1,0,0,0
0.0217,1,1,0,1,0,5,1,3,3,2,2,3,3.0,0.0,1,0,0,1,0,0
0.0661,0,3,1,2,0,4,1,5,2,3,1,2,4.0,0.0,1,0,0,0,0,0
0.0619,1,2,1,1,0,4,1,2,5,2,2,2,4.0,0.0,1,1,0,0,0,0
0.1375,1,2,0,1,1,4,1,3,4,2,2,2,4.0,0.0,1,1,0,1,0,1
0.0016,0,3,1,1,0,4,1,5,5,3,2,2,4.0,0.0,1,0,1,1,0,0
0.0,1,2,0,1,1,3,1,2,5,3,3,3,2.0,0.0,1,1,0,1,0,0
0.1053,1,2,0,1,0,3,1,3,3,1,0,3,1.0,0.0,1,1,0,1,0,0
0.1112,1,2,1,2,0,4,1,2,3,2,2,1,4.0,0.0,0,0,1,0,0,0
0.0792,0,2,1,2,0,4,1,2,4,2,0,3,4.0,0.0,1,1,1,0,1,0
0.1762,0,2,1,1,1,3,0,5,4,3,1,1,3.0,0.0,1,0,1,0,0,0
0.2637,1,1,1,3,1,5,1,5,3,3,2,2,3.0,0.0,1,1,1,0,0,0
0.0,1,2,1,2,1,5,1,5,4,2,0,3,2.0,0.0,1,1,0,0,1,0
0.0505,1,3,1,2,1,4,1,5,5,3,3,2,2.0,0.0,1,1,1,1,0,0
0.0042,1,3,1,3,1,3,1,4,5,1,2,2,3.0,1.0,1,1,0,0,0,0
0.1162,0,2,0,3,1,4,1,5,4,2,4,1,4.0,1.0,1,0,1,0,1,0
0.0009,1,1,1,2,1,4,1,3,4,2,1,3,3.0,0.0,1,1,1,1,1,0
0.0088,1,3,0,4,0,5,0,5,3,2,1,3,3.0,1.0,0,1,0,0,1,0
0.0528,0,2,0,3,0,5,1,5,3,3,1,3,3.0,0.0,1,1,0,0,1,0
0.1421,0,2,0,3,1,2,1,3,4,2,1,3,3.0,0.0,1,0,1,1,0,0
0.0255,1,2,0,3,0,4,1,4,4,1,2,3,4.0,0.0,1,0,0,0,0,0
0.1284,1,2,1,3,0,5,1,5,3,2,2,3,4.0,1.0,0,1,1,0,0,0
0.0,1,2,1,3,0,5,0,5,5,0,4,2,2.0,0.0,1,1,1,1,1,0
0.1037,0,2,1,3,0,3,1,4,5,3,2,2,1.0,0.0,1,0,0,1,1,0
0.0,1,1,0,3,1,5,1,4,5,3,2,3,3.0,0.0,1,1,0,1,0,0
0.0038,1,3,1,2,0,3,1,5,1,2,3,3,4.0,0.0,1,0,1,0,0,0
0.0386,1,1,1,1,0,4,1,3,4,2,3,3,4.0,0.0,1,0,1,0,0,1
0.0,0,3,0,1,0,4,1,3,5,2,4,2,4.0,1.0,1,1,1,0,0,0
0.0364,0,2,1,3,0,3,1,2,4,3,4,2,4.0,0.0,1,1,0,0,0,0
0.1105,1,2,1,1,1,2,1,5,4,0,3,3,3.0,0.0,1,0,0,1,0,0
0.0,1,2,1,3,1,5,1,5,4,1,3,3,4.0,0.0,1,1,1,0,0,1
0.0,0,3,0,3,0,5,1,5,5,3,3,3,4.0,1.0,0,1,0,0,1,0
0.0,1,2,0,4,1,5,1,2,5,2,2,3,4.0,0.0,1,0,1,1,0,0
0.0,1,1,0,3,0,4,0,3,5,3,0,2,4.0,0.0,1,1,1,0,1,0
0.1158,1,2,0,1,1,3,1,5,5,3,2,3,3.0,1.0,1,1,0,1,0,0
0.1298,0,1,1,4,1,3,1,3,4,2,4,3,3.0,0.0,1,1,0,1,1,0
0.1522,1,2,0,2,1,5,1,5,4,1,2,2,2.0,0.0,1,1,1,0,0,0
0.0421,0,2,1,4,1,4,1,4,3,3,0,2,4.0,0.0,1,1,1,0,1,0
0.1639,1,2,1,4,0,5,1,5,5,3,2,2,0.0,0.0,1,1,1,0,0,0
0.0,1,3,1,1,0,5,1,5,5,2,4,3,1.0,0.0,1,1,1,1,1,0
0.3773,1,2,1,2,1,2,1,5,4,2,3,3,3.0,0.0,1,1,0,0,0,0
0.0,1,3,0,3,0,4,1,2,3,3,2,2,4.0,0.0,1,0,1,0,1,0
0.1489,0,2,1,2,1,3,1,1,5,3,2,2,3.0,1.0,1,1,0,0,0,0
0.0787,1,2,1,2,1,4,1,4,5,2,0,2,4.0,0.0,0,1,0,0,0,0
0.0,1,3,1,2,0,3,1,4,3,2,1,3,3.0,0.0,1,0,1,0,0,0
0.2104,1,1,0,4,0,4,1,5,4,2,0,3,3.0,1.0,1,0,1,0,0,0
0.0419,0,3,0,5,0,5,1,5,5,2,1,3,4.0,0.0,1,1,1,0,0,0
0.1018,1,2,0,4,1,5,1,4,2,2,1,3,3.0,0.0,0,0,1,1,0,0
0.0843,1,3,1,1,0,5,1,2,2,3,3,1,3.0,0.0,1,1,1,1,0,0
0.1856,1,2,0,3,0,4,1,5,5,2,2,2,3.0,0.0,1,1,0,0,0,0
0.0,0,2,0,1,1,4,1,3,5,2,3,3,4.0,0.0,1,1,0,0,0,0
0.0476,0,2,1,3,1,5,1,3,3,3,0,1,4.0,0.0,1,1,1,0,0,0
0.0,1,2,0,3,1,5,1,3,4,3,2,2,3.0,0.0,1,0,0,0,0,0
0.1136,0,3,1,1,0,4,0,5,5,2,2,2,1.0,1.0,1,1,0,0,0,0
0.0527,1,2,0,3,0,2,1,5,1,1,4,1,4.0,0.0,1,1,1,0,0,0
0.0383,1,3,1,3,0,5,1,3,4,0,0,3,4.0,0.0,1,0,0,1,0,0
0.0,1,3,0,3,0,4,1,5,4,3,3,2,1.0,0.0,1,0,1,0,0,0
0.0,1,2,1,3,1,3,1,5,2,0,0,2,4.0,0.0,1,1,0,0,0,0
0.0,1,2,0,3,0,4,1,5,5,1,2,3,4.0,0.0,1,1,1,0,0,0
0.0447,1,2,1,5,0,5,1,5,3,3,4,3,2.0,0.0,1,1,0,0,0,0
0.1246,1,2,1,3,1,5,1,5,5,1,2,3,2.0,0.0,1,1,0,1,0,0
0.0,0,2,1,3,0,3,1,3,4,2,2,2,1.0,0.0,1,1,0,0,0,0
0.0,1,3,0,3,0,4,1,5,3,2,2,2,4.0,0.0,1,1,0,1,0,0
0.2081,0,1,1,5,0,5,1,4,5,3,1,2,2.0,1.0,0,0,1,0,0,0
0.0179,1,2,1,4,1,5,1,3,4,2,1,1,4.0,0.0,1,1,1,1,0,0
0.0,1,2,0,3,1,5,1,4,5,1,2,3,4.0,0.0,1,0,0,0,0,0
0.0641,1,2,1,3,0,5,1,5,5,2,0,3,3.0,0.0,1,1,1,0,0,0
0.1059,1,2,0,5,1,4,1,5,4,2,3,2,2.0,0.0,1,0,0,0,0,0
0.0,1,1,0,3,0,5,1,2,4,2,3,2,4.0,0.0,1,0,1,1,1,0
0.1778,0,3,1,2,0,3,1,3,2,2,4,3,3.0,0.0,1,0,0,0,1,0
0.1755,1,1,0,3,0,5,1,3,5,2,0,2,4.0,0.0,1,1,1,0,0,0
0.0606,0,3,1,2,1,4,1,5,3,0,2,1,4.0,1.0,1,1,1,1,0,0
0.0593,1,2,1,3,0,3,1,5,4,0,1,3,4.0,0.0,1,0,0,0,1,0
0.2536,0,2,0,3,0,5,1,3,5,2,2,3,1.0,0.0,1,0,1,1,1,0
0.0747,0,3,1,1,0,5,1,5,5,3,3,1,3.0,0.0,1,0,1,1,0,0
0.0709,1,2,1,2,1,3,1,5,3,3,1,2,3.0,1.0,1,0,0,0,0,0
0.1202,0,2,1,2,1,5,1,5,5,0,0,3,4.0,0.0,1,1,1,0,0,0
0.0,1,2,0,4,1,4,1,5,5,3,0,3,3.0,0.0,1,1,1,1,0,0
0.0359,0,2,1,1,1,5,1,5,3,3,2,3,3.0,1.0,1,0,0,1,0,0
0.0693,1,2,0,1,0,5,1,5,5,2,3,3,4.0,0.0,1,0,1,0,0,0
0.0,0,2,0,3,0,5,1,5,4,3,4,3,4.0,0.0,1,1,1,0,0,0
0.0577,1,2,0,1,0,5,1,4,4,3,1,1,4.0,0.0,1,1,1,1,0,0
0.0518,1,1,0,4,1,4,1,5,5,2,1,1,2.0,1.0,1,0,1,0,0,0
0.031,0,2,1,1,0,4,1,5,5,3,2,2,3.0,0.0,1,1,0,0,0,0
0.0857,1,4,0,3,0,4,1,5,4,2,4,1,2.0,0.0,1,1,0,1,0,0
0.049,0,2,1,1,1,5,1,5,5,2,1,2,2.0,1.0,1,1,1,0,0,0
0.0294,1,1,1,2,0,5,1,5,5,3,2,2,3.0,0.0,1,0,1,1,0,0
0.1212,1,2,1,3,1,5,1,5,4,0,1,2,4.0,1.0,1,0,0,0,0,0
0.079,1,3,1,3,1,4,1,4,5,2,2,3,4.0,1.0,1,1,1,0,0,0
0.0,1,3,0,1,1,5,1,3,5,1,2,2,4.0,0.0,1,1,0,1,0,0
0.0784,1,3,0,3,0,4,1,5,2,3,2,3,3.0,0.0,1,1,1,0,1,0
0.0811,1,2,0,1,0,5,1,3,4,3,2,3,4.0,0.0,1,1,0,1,0,0
0.0,1,3,1,3,0,3,1,5,4,2,2,3,4.0,0.0,1,1,0,0,0,0
0.0162,1,1,1,3,0,5,1,2,3,2,1,2,3.0,1.0,1,1,1,0,0,0
0.0324,0,2,1,5,0,5,1,5,3,2,0,2,3.0,0.0,1,1,1,0,0,0
0.065,1,3,0,1,1,5,1,5,4,3,2,2,2.0,0.0,1,1,0,0,0,0
0.0,1,2,0,3,0,3,1,4,4,3,2,2,4.0,0.0,1,1,0,0,0,0
0.2027,1,2,1,3,0,4,1,5,4,3,2,3,4.0,0.0,1,0,0,0,0,0
0.0,1,2,0,4,1,4,1,3,5,2,2,3,4.0,0.0,1,1,0,1,1,0
0.1924,1,2,1,4,0,4,0,4,5,2,1,3,2.0,1.0,1,0,1,0,0,0
0.0479,0,2,1,3,0,4,1,3,2,2,4,2,2.0,1.0,1,1,0,1,0,0
0.3095,1,3,1,3,1,5,1,3,4,2,4,3,1.0,0.0,1,1,0,0,0,0
0.0772,1,3,0,4,0,5,1,3,5,0,2,2,3.0,0.0,1,0,1,0,0,0
0.2855,1,2,0,1,1,4,1,2,5,3,0,3,3.0,0.0,0,1,1,0,0,0
0.0455,1,1,1,2,1,4,1,5,4,3,1,1,4.0,0.0,1,1,0,0,0,0
0.1145,1,2,1,2,0,3,1,4,5,2,0,3,4.0,0.0,1,1,0,0,0,0
0.0066,0,3,1,1,0,5,1,5,4,3,2,2,4.0,0.0,1,1,0,0,0,0
0.0627,1,3,1,1,1,5,0,2,4,2,2,2,3.0,0.0,1,0,0,1,0,0
0.0,1,2,0,3,1,5,1,5,4,1,0,2,2.0,0.0,1,0,1,0,0,0
0.0244,1,3,1,1,0,4,0,4,4,3,0,2,4.0,0.0,1,1,1,1,0,0
0.0517,1,2,0,2,1,5,1,3,1,3,3,0,4.0,0.0,1,0,1,1,1,0
0.1153,1,2,1,3,0,5,1,4,5,3,3,3,3.0,0.0,1,0,0,0,0,0
0.1105,0,1,1,2,1,4,1,3,4,3,2,3,2.0,0.0,1,1,1,0,0,0
0.0,1,3,1,2,0,5,1,5,5,2,0,2,0.0,1.0,1,1,0,0,0,0
0.1836,0,2,1,4,1,4,1,4,4,3,1,1,3.0,0.0,1,0,0,1,0,0
0.0684,1,2,1,3,0,5,1,5,5,3,2,3,4.0,0.0,1,0,1,0,0,0
0.0703,1,2,1,1,1,4,1,4,5,2,3,3,4.0,0.0,0,0,1,0,0,0
0.0191,1,2,1,2,1,4,1,3,3,3,4,3,3.0,0.0,0,1,1,0,1,0
0.5487,1,2,0,3,0,3,1,5,5,2,0,3,4.0,0.0,0,0,0,0,1,0
0.2194,0,3,0,1,0,5,1,5,5,2,4,1,4.0,0.0,1,0,0,0,0,0
0.0424,1,1,1,3,0,5,1,4,4,2,2,3,3.0,0.0,1,0,0,1,0,0
0.19,1,4,0,5,1,4,1,5,2,0,4,3,3.0,0.0,1,1,1,0,1,0
0.182,0,2,1,3,0,5,1,4,5,2,0,2,3.0,0.0,1,1,1,0,0,0
0.2825,0,2,1,2,0,2,1,4,5,1,3,3,4.0,0.0,1,1,0,0,0,0
0.0519,1,2,0,4,1,5,1,5,4,3,2,3,1.0,0.0,1,0,1,0,0,0
0.1916,1,3,1,1,0,4,0,4,5,2,2,2,4.0,0.0,1,0,1,0,0,0
0.3127,1,3,0,1,1,1,1,3,2,2,2,3,0.0,0.0,1,1,0,0,1,1
0.2544,0,1,0,4,0,1,1,5,4,1,1,2,4.0,0.0,1,1,0,0,0,0
0.0,1,3,1,2,1,4,1,4,2,2,2,2,3.0,0.0,1,1,1,1,0,0
0.0192,1,2,0,1,0,5,1,2,4,3,2,2,4.0,0.0,1,0,1,0,0,0
0.0199,0,2,0,2,0,4,0,5,3,3,3,2,4.0,0.0,1,1,1,0,1,0
0.0719,1,2,1,1,1,3,1,2,4,0,1,0,2.0,1.0,1,0,1,1,0,0
0.0328,1,1,1,2,0,1,1,2,4,3,1,3,4.0,0.0,1,1,1,0,0,0
0.0768,1,3,0,3,1,5,1,3,4,3,3,3,3.0,0.0,1,1,1,0,0,0
0.1842,1,3,1,3,0,2,1,5,5,2,0,2,3.0,0.0,1,1,0,0,0,0
0.0752,1,1,0,4,1,3,1,5,4,3,4,3,4.0,0.0,1,1,1,1,1,0
0.1197,0,2,1,3,1,5,1,5,5,2,2,3,3.0,1.0,1,1,0,1,0,0
0.1089,0,2,1,2,1,5,1,4,3,3,0,1,4.0,0.0,1,0,0,0,1,0
0.0173,0,3,1,3,0,4,0,5,4,3,2,3,4.0,0.0,1,1,0,0,0,0
0.0,1,1,1,1,1,5,1,5,4,2,2,1,4.0,1.0,0,0,0,0,0,0
0.072,1,1,1,2,1,4,1,3,4,2,2,2,4.0,1.0,1,1,0,0,0,0
0.1585,0,3,0,5,1,5,1,2,5,2,2,1,4.0,0.0,1,1,1,0,0,0
0.5435,0,2,0,3,0,5,1,5,4,3,3,3,4.0,1.0,1,0,0,0,0,0
0.0212,1,2,0,3,1,4,1,5,5,2,2,3,4.0,0.0,1,0,0,1,0,0
0.0107,0,4,0,5,1,5,1,3,5,2,3,3,2.0,0.0,1,0,1,0,1,0
0.0171,1,1,1,5,0,5,1,3,5,3,3,3,4.0,1.0,1,1,0,1,0,1
0.1948,1,3,1,1,0,5,1,5,5,2,2,3,3.0,0.0,0,1,0,1,0,0
0.0048,1,3,1,2,0,4,0,4,5,3,2,3,1.0,0.0,1,0,1,0,0,0
0.3341,1,2,1,3,1,4,1,4,4,2,2,3,3.0,0.0,0,1,1,1,0,0
0.2318,0,2,1,5,0,5,1,3,5,2,1,3,1.0,0.0,1,1,0,0,1,0
0.022,1,1,0,3,1,5,1,4,5,1,1,3,3.0,0.0,1,1,0,0,0,0
0.0,1,3,0,4,0,3,1,3,4,3,3,3,3.0,1.0,1,0,1,0,1,0
0.0824,0,3,0,3,0,4,1,3,3,3,1,2,4.0,0.0,1,1,0,0,0,0
0.0,1,2,1,1,1,4,1,4,4,1,1,3,4.0,1.0,1,0,0,0,0,0
0.0428,1,3,1,1,0,4,1,5,5,1,2,3,0.0,1.0,1,1,0,0,0,0
0.0,1,2,1,4,0,3,1,3,5,3,2,1,4.0,0.0,1,1,1,0,0,0
0.0,0,2,1,2,0,3,1,3,4,3,0,3,4.0,0.0,1,0,0,0,0,0
0.1647,0,3,0,2,0,5,1,5,4,3,2,2,2.0,0.0,1,1,0,0,0,0
0.0682,0,2,1,2,0,4,1,5,4,1,2,3,3.0,0.0,1,0,0,0,0,1
0.0142,1,2,1,1,0,3,1,5,5,3,3,2,0.0,1.0,0,0,1,0,1,0
0.0859,0,3,1,3,0,5,1,3,4,2,2,2,3.0,1.0,1,0,1,1,0,0
0.0285,1,3,0,5,1,5,1,2,2,2,4,3,4.0,0.0,0,1,1,0,0,0
